Name,,,
Technology Equity ETF List (75),0.2302641414,0.2384893888,0.008225247466
Industrials Equity ETF List (37),0.2191298708,0.1909292524,-0.02820061839
Developed Markets ETF List 1 (100),0.1590708998,0.1878827789,0.02881187911
Energy Equity ETF List (80),0.1967880421,0.2005277429,0.003739700762
Healthcare Equity ETF List (49),0.1947470459,0.182170837,-0.01257620895
