Name,,,
Technology Equity ETF List (75),0.3025137214,0.3208261574,0.01831243597
Healthcare Equity ETF List (49),0.2072358228,0.2201589357,0.01292311288
Global ETF List (72),0.2096313784,0.1769916719,-0.03263970654
Real Estate ETF List (48),0,0.1601311308,0.1601311308
Energy Equity ETF List (80),0,0.1218921042,0.1218921042
Junk ETF List (43),0.1135910737,0,-0.1135910737
Industrials Equity ETF List (37),0.1670280036,0,-0.1670280036
