ACWI,0.0004082962520687278
ACWV,0.0
ACWX,0.025052795110918475
CGW,0.001470127107031953
CRBN,0.00435818370202422
CWI,0.022415377771104625
DBEF,0.09072914050887221
DIM,0.09029602254446586
DOL,0.0
DTH,0.0
DWM,0.09769739848965626
DWX,0.0
EFA,0.20531453049395904
EFG,0.2489600719781928
EFV,0.2943115634180024
EWS,0.037691333720419815
EZU,0.32570520047208534
FDT,0.1636047989651607
FGD,0.9999999999998939
FNDC,0.0669444363094271
FNDF,0.03567582571734406
GDXJ,0.06370490504154923
GII,0.0
GNR,0.00033538761386938976
GSIE,0.06605942639173608
GUNR,0.0
GWX,0.5072771537887377
HDEF,0.0
HEFA,0.05819030022798677
HEZU,0.18858641861603054
HFXI,0.15951410310324265
IDLV,0.0
IDOG,0.0
IDV,0.01866217533279359
IEFA,0.1539015050059311
IGF,0.0008745195856290136
IHDG,0.07356308296781607
INTF,0.5892297413841616
IOO,0.0001077000825500842
IQDF,0.15293298958956839
IQLT,0.10624300494986966
IXC,0.07409282020656771
IXG,0.047735521847807674
IXJ,0.01178456431106914
IXP,0.9999999999998244
IXUS,0.020768906776814
JNUG,7.42613673575176e-172
JPGE,0.00045447754368853647
JPIN,0.0525402771454541
JXI,0.0
KXI,0.9999999999842549
LIT,0.004775485969054343
MXI,0.0005785765404601886
NUGT,0.4648042624963031
PDN,0.6451675586452248
PICK,0.004693333232907166
PID,0.0066507020878564475
PPH,0.9999999999999473
PSP,0.03756720282799502
PXF,0.03118140552595147
QEFA,0.09945333987258416
ROBO,0.004014061159378667
RODM,0.0024030579632123928
RXI,0.010266050427884846
SCHC,0.2798222691218568
SCHF,0.10838524808104825
SCZ,0.09693777129465003
SDIV,0.4045410783378395
SMH,0.00015793758017352853
SPDW,0.9999999999883031
TAN,0.9999999999999806
URA,0.8614496220441284
URTH,0.02049928105215274
VEA,0.12304845293479967
VEU,0.02095520247287256
VSS,0.9999999999997042
VT,0.0005936994427952392
WDIV,0.0
WOOD,0.011970572120148664
XT,6.07666258504776e-05
