ERUS,0.0011714960970312827
FCOM,0.0063353754957424305
FONE,0.005042527914500456
IXP,0.9999999999998244
IYZ,0.9999999999996877
LTL,0.9999999999997762
VOX,0.9999999999997939
XTL,0.026448668879928233
