SVXY,0.44181412187677405
TVIX,0.7018852292265336
UVXY,4.059418681214016e-203
VIIX,0.8144482009225932
VIXM,0.9999999999999826
VIXY,8.794431764935742e-29
XVZ,0.9999999999998948
ZIV,0.03223189064999847
