ANGL,3.827244532034774e-83
CJNK,0.0
GHYG,5.295258149182642e-176
HYGH,0.0
HYHG,0.0
HYIH,0.0
HYLD,0.0
HYLS,0.0
HYND,0.0
HYS,1.3624115583572913e-24
HYZD,0.0
JNK,0.0
PGHY,1.276041166969729e-35
PHB,5.759184015540818e-17
RIGS,1.6965644991036514e-25
SHYG,4.4772502582337295e-26
SJB,0.0
SJNK,4.827544352720798e-23
UJB,7.387382467839186e-06
WBII,0.9999999999982753
